ship_node_org_cd,ship_node_org_nm,item_type,sort_flg,NEXT_GEN_FLAG,IP_Flag,fulmnt_channel,sales_qty
50126306,"BACK TO THE ROOTS, INC.-Dallas-TX-f65aea0f-234a-456c-8cd3-22eca8067549",1P,Others,OTHER,Others,FC,60
10181402,Atlas Commercial Products-Baytown-TX-5ded146e-bf55-49e9-9562-487562c9f91b,1P,Others,OTHER,Others,FC,84
14469102,"BERKSHIRE BLANKET & HOME CO, INC-Martinsville-VA-1",1P,Others,OTHER,Others,FC,126
27079402,Icon Health And Fitness Inc - Beaumont CA,1P,Others,OTHER,Others,FC,2
42535195,SIMPLE TIRE LLC-BURLINGTON-NC-13add18c-9879-4330-8a4c-a783d5483635,1P,Others,OTHER,Others,FC,6
61454271,SIMPLE TIRE LLC-Grand Rapids-MI-324fe71a-8ba2-4dcd-aeef-464a7ab15263,1P,Others,OTHER,Others,FC,1831
5353530,THE SCOTTS MIRACLE-GRO COMPANY-Memphis-TN-3d7ef4f9-f904-4705-a8bc-e2ff7e0c71a0,1P,Others,OTHER,Others,FC,8729
744941,L A M WholesaleLLC - Elizabeth NJ,1P,Others,OTHER,Others,FC,13
452672,Ce Sundberg Company LLC,1P,Others,OTHER,Others,FC,1562
28598602,Interactive Communications Int - Newnan GA,1P,Others,OTHER,Others,FC,139895
47482219,ON DEMAND TIRES LLC-Statham-GA-7e347761-2837-4722-b3c8-ad3a5386d222,1P,Others,OTHER,Others,FC,1955
55482108,BRAND NETWORK INC (THE).-Carol Stream-IL-7,1P,Others,OTHER,Others,FC,243
177493,"DELTA GALIL USA, Inc.-Tifton-GA-1",1P,Others,OTHER,Others,FC,222
99308,"Desperate Enterprises Medina Group, LLC-Medina-OH-1",1P,Others,OTHER,Others,FC,9
78255204,GILLYBOO CORPORATION-Buffalo-NY-4,1P,Others,OTHER,Others,FC,15
5000727,WYETH K KILLIP-Creede-CO-2022f8a7-4991-47d4-8d77-c11b980ab679,1P,Others,OTHER,Others,FC,1
721434,Lintex Linens Inc - Orangeburg SC,1P,Others,OTHER,Others,FC,272
62832680,DELTICOM NORTH AMERICA INC-POCA-WV-80,1P,Others,OTHER,Others,FC,314
11511124,"Easyhome Co., Ltd.-Fontana-CA-ad7451f1-db3b-4520-a64c-a615d83b2766",1P,Others,OTHER,Others,FC,62
10108338,Gewnee LLC-Ontario-CA-3b1fc6b1-1e84-41eb-bc30-e3e869bfaf29,1P,Others,OTHER,Others,FC,582
11116017,Qualdepot-Bordentown-NJ-ae986d5e-334f-48fd-b99f-8bfa01214bb2,1P,Others,OTHER,Others,FC,203
7042152,US NOVA LLC-PARLIN-NJ-ce2a4559-c44a-4460-b97d-9b617294f96d,1P,Others,OTHER,Others,FC,3
7739339,HONGGE LLC-Ontario-CA-8f357417-ca33-40df-9b22-21f930ceefc8,1P,Others,OTHER,Others,FC,81
8943305,Idea Nuova Inc - City Of Industry CA,1P,Others,OTHER,Others,FC,55
9339818,Nexware E-Commerce LLC-Port Reading-NJ-18,1P,Others,OTHER,Others,FC,317
749445,Gsi Homestyles Inc - Atlanta GA,1P,Others,OTHER,Others,FC,80
95698702,The Wise Company - Rector AR,1P,Others,OTHER,Others,FC,304
76056405,NPS PUBLIC FURNITURE CORP-Memphis-TN-5,1P,Others,OTHER,Others,FC,99
865035,Dura-Trel Inc - Sheboygan Falls WI,1P,Others,OTHER,Others,FC,54
1525417,Firewater Liquor - McKinney,1P,Others,OTHER,Others,FC,13
42535164,SIMPLE TIRE LLC-FRESNO-CA-580d94ed-1d90-4afb-a345-1891c75fcc47,1P,Others,OTHER,Others,FC,4
721431,Commonwealth Home Fashions Inc - Willsboro NY,1P,Others,OTHER,Others,FC,440
62130314,Green Rabbit Holdings Inc-Whitestown-IN-13,1P,Others,OTHER,Others,FC,1
480033,B3C FUEL SOLUTIONS LLC-CONWAY-SC-1,1P,Others,OTHER,Others,FC,18
42894,Plumbwerk Inc - Thornton IL,1P,Others,OTHER,Others,FC,118
47482181,ON DEMAND TIRES LLC-Cedar Rapids-IA-bc7f28e4-15bb-4ad5-a33b-e5eebba28603,1P,Others,OTHER,Others,FC,124
42846009,Cosiest Inc-Ontario-CA-3b65c35a-6aca-4cd4-8230-e4636d16b9a8,1P,Others,OTHER,Others,FC,260
4494553,C&Q INTERNATIONAL CORP-Rincon-GA-15b37097-77ea-4d86-93c3-134660067f04,1P,Others,OTHER,Others,FC,8
555584,Ymf Carpets Inc - Monroe NJ,1P,Others,OTHER,Others,FC,272
5792526,MAX FURNITURE INC-Glen Allen-VA-561f3b4d-c23b-4037-9792-6f6fcb7607bc,1P,Others,OTHER,Others,FC,99
56403,Nanshing America Inc - Los Angeles CA,1P,Others,OTHER,Others,FC,127
605595,Qfx Inc - Los Angeles CA,1P,Others,OTHER,Others,FC,6
43162008,Safavieh Intl LLC - Savannah GA DC 2 - L35,1P,Others,OTHER,Others,FC,1415
19350807,Georgia-pacific Consumer Produ - University Park IL,1P,Others,OTHER,Others,FC,149
58256,Energywise Solutions LLC - Logan UT,1P,Others,OTHER,Others,FC,111
52725488,GOODYEAR TIRE & RUBBER CO-Edinburg-TX-86,1P,Others,OTHER,Others,FC,85
7042160,US NOVA LLC-Old Bridge-NJ-f90d8733-1285-410a-a13f-e5a462b6dab2,1P,Others,OTHER,Others,FC,3
STORE,STORE,WFS,Others,OTHER,Others,FC,3
38631,DFW6 Fort Worth TX FC 3865,1P,Sort,OTHER,IP,FC,66253
74006103,SUN-YIN USA INC-CITY OF INDUSTRY-CA-3,1P,Others,OTHER,Others,FC,2936
121869,"Spirit Direct, LLC-Grandview-MO-497de579-519e-402d-9275-a09b56bac360",1P,Others,OTHER,Others,FC,9
62832674,DELTICOM NORTH AMERICA INC-Salt Lake City-UT-74,1P,Others,OTHER,Others,FC,125
44409604,E And E Co Ltd - Port Wentworth GA,1P,Others,OTHER,Others,FC,432
737002,B And B Acquisitions Inc - Salt Lake City UT,1P,Others,OTHER,Others,FC,2695
1150303,C And T International Inc - Northvale NJ,1P,Others,OTHER,Others,FC,317
23032603,PIC CORP-ELIZABETH-NJ-9a6bd9d5-ee10-45f6-aa65-cf1065bcfee7,1P,Others,OTHER,Others,FC,214
1525389,Casa Brazil Gourmet Market - Aventura,1P,Others,OTHER,Others,FC,7
7082707,Simonfurniture International I - Baytown TX,1P,Others,OTHER,Others,FC,27
18242804,FRANCO MANUFACTURING CO INC-MORENO VALLEY-CA-2,1P,Others,OTHER,Others,FC,136
35046903,WHOLESALE WHEEL & TIRE LLC-Denver-CO-3,1P,Others,OTHER,Others,FC,3
39515211,Dorel Home Furnishings Inc - Ellabell GA 3,1P,Others,OTHER,Others,FC,104
78627704,DEKORMAN INC-Chino-CA-17d6fa26-7afc-4083-8ce2-60bca6561532,1P,Others,OTHER,Others,FC,175
45313405,Keeco LLC - Moreno Valley CA,1P,Others,OTHER,Others,FC,103
42455602,Melissa And Doug LLC - Tracy CA,1P,Others,OTHER,Others,FC,3189
73505503,South Shore Industries LTD - Mount Juliet TN,1P,Others,OTHER,Others,FC,103
42535188,SIMPLE TIRE LLC-ARDEN-NC-c1582cec-75f7-4380-9e5f-68555aec9d0f,1P,Others,OTHER,Others,FC,18
3975604,Bluefyn Inc-Sparks-NV-4,1P,Others,OTHER,Others,FC,665
446562,Boyd Flotation Inc - Fontana CA,1P,Others,OTHER,Others,FC,224
434865,Boraam Industries - Mundelein IL,1P,Others,OTHER,Others,FC,669
10108305,Gewnee LLC-Ontario-CA-5,1P,Others,OTHER,Others,FC,311
42535135,SIMPLE TIRE LLC-Lubbock-TX-4a0442c9-251e-4461-a709-0ed84051267a,1P,Others,OTHER,Others,FC,9
50126315,"BACK TO THE ROOTS, INC.-Charlotte-NC-088b32fe-4372-4b6d-9fc8-61fddd25dca6",1P,Others,OTHER,Others,FC,5
85612,Renaissance Jewelry New York I - New York NY,1P,Others,OTHER,Others,FC,1
20850104,PROSOURCE DISCOUNTS INC-Simi Valley-CA-19fb36c7-3e6c-488d-b966-6ac5108284ad,1P,Others,OTHER,Others,FC,318
52725451,Goodyear Tire And Rubber Co - Cincinnati OH,1P,Others,OTHER,Others,FC,782
86207185,"ALVANTOR INDUSTRY CO., LTD.-Ontario-CA-25756952-6ac7-4503-b793-b5f1757bb280",1P,Others,OTHER,Others,FC,976
10946504,Mohawk Carpet Distribution Inc - Calhoun GA GHB,1P,Others,OTHER,Others,FC,142
8304738,Miruo Mirror Inc-Pennsauken-NJ-38,1P,Others,OTHER,Others,FC,6
905331,Faf Inc - Greenville RI,1P,Others,OTHER,Others,FC,395
53409903,BLUE RIDGE PRODUCT SOLUTIONS-Portsmouth-VA-3,1P,Others,OTHER,Others,FC,667
25340405,Iris Usa Inc - Mesquite TX,1P,Others,OTHER,Others,FC,3107
39575602,AMICA APPAREL CORP-Santa Fe Springs-CA-2,1P,Others,OTHER,Others,FC,18
646831,T & T Enterprises LLC - 646831 - MP,1P,Others,OTHER,Others,FC,136
11116080,Qualdepot-Rincon-GA-024d8098-05cb-4b2c-99ff-ec84d9711249,1P,Others,OTHER,Others,FC,1
64893410,PAN OCEANIC EYEWEAR LTD-Fontana-CA-a97e2cd5-bd3e-458d-b252-f8422bacb6e7,1P,Others,OTHER,Others,FC,89
8989505,Gymax LLC-Fontana-CA-5,1P,Others,OTHER,Others,FC,75
10516610,Gewnee Inc.-Buford-GA-e0e688a6-31eb-45e5-86d3-310e9063332d,1P,Others,OTHER,Others,FC,136
32502,Tgeg Inc - El Monte CA,1P,Others,OTHER,Others,FC,18
73849,Corsan Logistics LLC - Huntersville NC,1P,Others,OTHER,Others,FC,19
126200,VANGLE INC.-Chicago-IL-4543cba8-c9b7-42f3-b6ea-fc99bf69c840,1P,Others,OTHER,Others,FC,5
11116004,Qualdepot-Houston-TX-eb93741a-f115-4767-9d4d-69611142f261,1P,Others,OTHER,Others,FC,3
485574,MAXIMO MAXIMO LLC-Miami-FL-8c535484-3b07-4d55-8e87-1d572576cf36,1P,Others,OTHER,Others,FC,26
839126,Yahee Technologies Corp - Ontario CA,1P,Others,OTHER,Others,FC,1032
42762125,Yita LLC-Renton-WA-3317801f-002d-41ed-80f6-89a554227035,1P,Others,OTHER,Others,FC,4
73777003,Acme United Corporation - Rocky Mount NC,1P,Others,OTHER,Others,FC,6
1525363,Tamarac Discount Liquor - Tamarac,1P,Others,OTHER,Others,FC,81
62832676,DELTICOM NORTH AMERICA INC-Randolph Center-VT-76,1P,Others,OTHER,Others,FC,57
1525422,Kenny 18 Bottle Shop - Atlanta,1P,Others,OTHER,Others,FC,10
1522683,Pop N Cream - W 7th St,1P,Others,OTHER,Others,FC,7
62130313,G And J Holdings LLC - Visalia CA,1P,Others,OTHER,Others,FC,11
2375103,Allstar Marketing Group LLC - Reno NV,1P,Others,OTHER,Others,FC,43
7042126,US NOVA LLC-Monroe Township-NJ-cee99a5d-3cd3-4ad0-90bd-5561b2c62927,1P,Others,OTHER,Others,FC,51
238428,Pinta International Inc - Hayward CA,1P,Others,OTHER,Others,FC,42
11116057,Qualdepot-Ontario-CA-550908d2-112b-407f-a6dc-73b6d6aca5d9,1P,Others,OTHER,Others,FC,71
45252,Ziqiang Hong - Irving TX,1P,Others,OTHER,Others,FC,1
836301,Cat Claws Inc - Morrilton AR,1P,Others,OTHER,Others,FC,62
38069,Art3D LLC - Sugar Creek MO,1P,Others,OTHER,Others,FC,1584
86207114,"ALVANTOR INDUSTRY CO., LTD.-East Point-GA-26390b97-9804-4af8-a948-d7f5da840df7",1P,Others,OTHER,Others,FC,1034
7371009,OASISY. INC-Perris-CA-0c128e28-0ce9-442b-9b46-cca008c2276c,1P,Others,OTHER,Others,FC,14
6753,BNA1 Lebanon TN FC 4008,1P,Others,OTHER,Others,FC,90602
47482253,ON DEMAND TIRES LLC-Rossville-TN-7600587d-a75e-4768-96fb-e835e2d0dd3e,1P,Others,OTHER,Others,FC,437
42535110,SIMPLE TIRE LLC-Denver-CO-10,1P,Others,OTHER,Others,FC,11
779868,Proven Winners Direct LLC.-Carleton-MI-1,1P,Others,OTHER,Others,FC,1068
731565,Varsity Brands Holding Co In - Dallas TX,1P,Others,OTHER,Others,FC,1959
12409741,Garage Hub LLC-Chicago-IL-41b42892-2c2d-455a-bc0d-a016fefa8311,1P,Others,OTHER,Others,FC,333
75917007,GNS SALES LLC-Perris-CA-5810a8df-91c8-4831-a72d-dab0c4f55a76,1P,Others,OTHER,Others,FC,9
4494544,C&Q INTERNATIONAL CORP-Romeoville-IL-8c696d09-adab-4212-82d3-7a50540180a8,1P,Others,OTHER,Others,FC,1396
86207112,"ALVANTOR INDUSTRY CO., LTD.-Braselton-GA-43797463-ec90-431c-81fc-88f26d9aeee1",1P,Others,OTHER,Others,FC,175
52725422,Goodyear Tire And Rubber Co - Coppell TX,1P,Others,OTHER,Others,FC,587
58580,"NATURE'S WAY BIRD PRODUCTS, LLC-Aurora-OH-1",1P,Others,OTHER,Others,FC,89
47482222,ON DEMAND TIRES LLC-Greenville-SC-dad5b9dc-ff11-49d9-831d-497bbe722f04,1P,Others,OTHER,Others,FC,1431
41645304,Radio Flyer Inc - Fife WA,1P,Others,OTHER,Others,FC,7
969606,U & I ENTERTAINMENT LLC-Saint Peters-MO-d3f42d07-fbc6-4ab6-a882-d9c42ccc0616,1P,Others,OTHER,Others,FC,3604
47482230,ON DEMAND TIRES LLC-Clarksburg-WV-ae8d97dc-b754-4a08-bd22-b6427c0eacd5,1P,Others,OTHER,Others,FC,6
83559281,Carrolls LLC - Auburn ME,1P,Others,OTHER,Others,FC,68
42535194,SIMPLE TIRE LLC-CHARLOTTE-NC-0332e4e5-189c-486f-a10d-a203724ea52c,1P,Others,OTHER,Others,FC,8
1525395,9537 W Flagler St - Miami,1P,Others,OTHER,Others,FC,6
62096202,K&N ENGINEERING INC-Grand Prairie-TX-2,1P,Others,OTHER,Others,FC,647
408392,Comfort Research - Grand Rapids MI,1P,Others,OTHER,Others,FC,1081
10108346,Gewnee LLC-Burlington-NJ-4819df7a-2535-48a9-925e-82a820e3e8a3,1P,Others,OTHER,Others,FC,33
52725414,Goodyear Tire And Rubber Co - West Deptford NJ,1P,Others,OTHER,Others,FC,1195
26512313,Land N Sea Distributing Inc - Eagan MN,1P,Others,OTHER,Others,FC,207
69904,Dale Tiffany - La Mirada CA,1P,Others,OTHER,Others,FC,27
83559287,Carrolls LLC - Halethorpe MD,1P,Others,OTHER,Others,FC,241
51564304,PICO DIRECT LLC-Carlisle-PA-4,1P,Others,OTHER,Others,FC,743
43127613,Cofree-Braselton-GA-13,1P,Others,OTHER,Others,FC,460
1045102,Ricardo Beverly Hills - Kent WA,1P,Others,OTHER,Others,FC,13
555177,Tri Great Usa Corp - Gardena CA,1P,Others,OTHER,Others,FC,150
1523210,505 W Dunlap Ave - Phoenix,1P,Others,OTHER,Others,FC,2
10547430,39F Inc-Braselton-GA-6ec0b210-fee9-4633-8608-67627b6d26bb,1P,Others,OTHER,Others,FC,13
4456806,SINOWELL INC-Florence-NJ-6,1P,Others,OTHER,Others,FC,16
4269504,Keystone Automotive Operations - Kansas City KS,1P,Others,OTHER,Others,FC,1516
43127624,Cofree-city of industry-CA-24,1P,Others,OTHER,Others,FC,7
43148912,Verona Sky International Tradi-Somerset-NJ-aaa64bb3-e9fc-4d83-812b-cd80e0f755f9,1P,Others,OTHER,Others,FC,50
7042149,US NOVA LLC-Lockport-IL-cf2af104-9a18-4ed9-8f00-22b355291d80,1P,Others,OTHER,Others,FC,21
48534502,Ariela And Associates Internat - Pottsville PA,1P,Others,OTHER,Others,FC,2724
86363203,White And Blue Lion Inc - City Of Industry CA,1P,Others,OTHER,Others,FC,63
7739325,HONGGE LLC-Savannah-GA-c65739f7-6b83-44a2-b250-be20883a5f00,1P,Others,OTHER,Others,FC,2
66538,Tph Holdings LLC - Jacksonville FL,1P,Others,OTHER,Others,FC,1339
4716309,SUBRTEX HOUSEWARE INC-Whitehall-PA-9d9f0b8f-5372-40b8-9322-7d18ef9aff7f,1P,Others,OTHER,Others,FC,53
9365502,"K1 International Group, LLC-Doral-FL-2",1P,Others,OTHER,Others,FC,102
47775503,CURTIS INTERNATIONAL LTD-Summerville-SC-e20b12e8-e5fd-4749-bc1f-b75be183e698,1P,Others,OTHER,Others,FC,112
1525460,Big Bottle Liquor Store (BB1) - Pearland,1P,Others,OTHER,Others,FC,46
5792509,Max Furniture Inc - Edison NJ,1P,Others,OTHER,Others,FC,52
86207128,"ALVANTOR INDUSTRY CO., LTD.-Grand Prairie-TX-b3f4a240-ab6b-49cc-84f4-5931f314ef4f",1P,Others,OTHER,Others,FC,614
3246902,Hudson And Canal Corp - Cranbury NJ,1P,Others,OTHER,Others,FC,8
86207136,"ALVANTOR INDUSTRY CO., LTD.-Walnut-CA-4892fc02-c4d4-48cf-9757-4357869d7724",1P,Others,OTHER,Others,FC,2
4044034,Wise Tiger LLC-Chino-CA-b508a34a-9c2f-4e66-ad1f-27b8a9e90ff3,1P,Others,OTHER,Others,FC,9143
4494539,C&Q INTERNATIONAL CORP-Jurupa Valley-CA-39,1P,Others,OTHER,Others,FC,1
86182302,Crosslinks Enterprise Inc - Plainfield IN,1P,Others,OTHER,Others,FC,1
STORE,STORE,WFS,Others,OTHER,Others,DFS,506
60574403,"PULSAR PRODUCTS, INC.-Rancho Cucamonga-CA-3",1P,Others,OTHER,Others,FC,700
1525331,6621 N Beach St - Fort Worth,1P,Others,OTHER,Others,FC,27
8943315,IDEA NUOVA INC-Rancho Cucamonga-CA-19b11987-b038-4276-a4fd-86e431f94fe7,1P,Others,OTHER,Others,FC,790
1525423,The Liquor Store #5 - Houston,1P,Others,OTHER,Others,FC,65
6398113,Unicorn Tire Corporation-North Las Vegas-NV-13,1P,Others,OTHER,Others,FC,6131
43162006,Safavieh Intl LLC - Lebanon NJ - L40,1P,Others,OTHER,Others,FC,1314
24342102,Nutrisystem Everyday LLC - Breinigsville PA,1P,Others,OTHER,Others,FC,2236
552794,American Entertainment Propert - Chipley FL,1P,Others,OTHER,Others,FC,1250
7439,ORD1s Joliet IL FC 7441,WFS,Sort,NEXT_GEN,IP,FC,418069
43127645,Cofree-Savannah-GA-45,1P,Others,OTHER,Others,FC,637
73642404,Empire Art Direct LLC-Ontario-CA-4,1P,Others,OTHER,Others,FC,113
42959427,Hengjian Home Furnishing (Hong-Edgerton-KS-b9fba1f4-cec0-4fc5-88c6-32b3161ead22,1P,Others,OTHER,Others,FC,298
7204103,Pcp Group LLC - Clearwater FL DC2,1P,Others,OTHER,Others,FC,5170
11834607,"Golden Bull Marketing, LLC-Ontario-CA-11e25444-7be0-4f6d-b9b2-f3b831f07e18",1P,Others,OTHER,Others,FC,35
3898203,Rubber Dockie LLC-Sioux City-IA-3,1P,Others,OTHER,Others,FC,4
83559279,Carrolls LLC - Marietta GA,1P,Others,OTHER,Others,FC,146
12569707,Weer Home Inc.-Fontana-CA-e8d72e83-7bf2-49a6-9bba-87eafcde74af,1P,Others,OTHER,Others,FC,269
633573,G And F Products Inc - Philadelphia PA,1P,Others,OTHER,Others,FC,3123
5257116,SODASTREAM USA INC-Tolleson-AZ-a51523e2-920a-410e-ab9e-d5c21edbffe1,1P,Others,OTHER,Others,FC,132
8845306,BABY DELIGHT INC.-North Smithfield-RI-fb68f013-adea-4859-a3fc-387223189517,1P,Others,OTHER,Others,FC,650
1522041,Cake Bar - Governors Row,1P,Others,OTHER,Others,FC,6
73706409,Skywalker Holdings LLC - Muncie IN,1P,Others,OTHER,Others,FC,1
176112,High Tech Pet Products Inc - Ventura CA,1P,Others,OTHER,Others,FC,3
262043,Sellmark Corporation - Mansfield TX,1P,Others,OTHER,Others,FC,3
7702902,"Ani-Logics Outdoors, LLC-Worthington-MN-2",1P,Others,OTHER,Others,FC,4
86207146,"ALVANTOR INDUSTRY CO., LTD.-Carteret-NJ-44c27db6-ec75-40e0-bff6-eb1a716550eb",1P,Others,OTHER,Others,FC,1
6638802,Dollar And Plus LLC - City Of Industry CA,1P,Others,OTHER,Others,FC,55
634050,Ac Pacific Corporation - Fontana CA,1P,Others,OTHER,Others,FC,130
9339815,Nexware E-Commerce LLC-Kearny-NJ-15,1P,Others,OTHER,Others,FC,29
54447104,BEST SELLING HOME DECOR LLC-Ontario-CA-4,1P,Others,OTHER,Others,FC,1545
4554602,HEALTH IN MOTION LLC-Norco-CA-2,1P,Others,OTHER,Others,FC,61
7703,Stander Inc - Logan UT,1P,Others,OTHER,Others,FC,548
629773,KATGI INC - 629773 - MP,1P,Others,OTHER,Others,FC,18
916708,RECON GROUP-Johnstown-NY-8,1P,Others,OTHER,Others,FC,3
78084605,"Jetcom Inc - Shepherdsville, KY",WFS,Others,OTHER,Others,FC,1220377
23186007,HUFFY BICYCLE CO-Bloomingdale-GA-6,1P,Others,OTHER,Others,FC,839
1936405,"BONNIE PLANTS, INC.-New Cumberland-PA-92c60621-8ac5-44e4-b2a0-ca6a492e528e",1P,Others,OTHER,Others,FC,3459
214594,Welcome Industrial Corporation - Burlington NC,1P,Others,OTHER,Others,FC,237
25812404,IMPLUS FOOTCARE LLC-Durham-NC-4,1P,Others,OTHER,Others,FC,677
4044031,Wise Tiger LLC-Rancho Cucamonga-CA-0d635548-1269-481f-a426-9e1a7d67773a,1P,Others,OTHER,Others,FC,4503
70766,Casket Emporium Corporation - Passaic NJ,1P,Others,OTHER,Others,FC,2
47482144,ON DEMAND TIRES LLC-Canoga Park-CA-77680640-c601-4e12-bcee-c29023952e38,1P,Others,OTHER,Others,FC,282
4269502,Keystone Automotive Operations - Austell GA,1P,Others,OTHER,Others,FC,1452
40292,Convenience Concepts Inc - Elgin IL,1P,Others,OTHER,Others,FC,1043
7739342,HONGGE LLC-Piscataway-NJ-eaddb217-c772-4937-bb65-7027b64da119,1P,Others,OTHER,Others,FC,79
594853,Innovative Procurement LLC - Camdenton MO,1P,Others,OTHER,Others,FC,1284
27283103,"CREATIVE CO-OP, INC.-MEMPHIS-TN-2",1P,Others,OTHER,Others,FC,448
43127663,Cofree-Bloomingdale-GA-37eac8b3-d9e3-4dd8-a5ac-27ec4a3f15e0,1P,Others,OTHER,Others,FC,152
29421,MCI1 Topeka KS FC 4034,1P,Others,OTHER,Others,DFS,21
43162014,SAFAVIEH INTL LLC-Whitestown-IN-13,1P,Others,OTHER,Others,FC,2081
69854,Amberide LLC - Stafford TX,1P,Others,OTHER,Others,FC,44
20526304,Fossil Partners Lp - Dallas-SR,1P,Others,OTHER,Others,FC,5
40404107,Greenball Corp - Union City GA,1P,Others,OTHER,Others,FC,1776
47482135,ON DEMAND TIRES LLC-Portland-OR-13f4e826-6f57-4e49-a19e-e144ed9b75d1,1P,Others,OTHER,Others,FC,687
26512302,Land N Sea Distributing Inc - Fresno CA,1P,Others,OTHER,Others,FC,183
363142,Fgx International Inc - Smithfield RI,1P,Others,OTHER,Others,FC,32
74938205,800ISHOP CORPORATION-Chino-CA-66cea5cd-21a2-4bfc-afd3-cd54ed9d8000,1P,Others,OTHER,Others,FC,1
59685,Etan Pet Supplies Inc - Rancho Cucamonga CA,1P,Others,OTHER,Others,FC,52
46458102,STRATEGIC DISTRIBUTION LP-Terrell-TX-74825560-a85c-4baa-a72b-3ea6168fd5d6,1P,Others,OTHER,Others,FC,3806
47482235,ON DEMAND TIRES LLC-Mt Crawford-VA-da5349a1-95b0-4ab5-b2ec-0772e8f5e47f,1P,Others,OTHER,Others,FC,1080
45324,Andersen Manufacturing Inc - Idaho Falls ID,1P,Others,OTHER,Others,FC,10
118346,null-Waddell-AZ-2d9b535c-212c-4e53-9b0c-2b9cf0f86e6d,1P,Others,OTHER,Others,FC,273
86207186,"ALVANTOR INDUSTRY CO., LTD.-Walnut-CA-f8a423ef-5450-44c1-87e1-20da8a38b6bd",1P,Others,OTHER,Others,FC,814
9718770,Henkey Inc-Burlington-NJ-04b5de6d-05d0-4653-adbb-0a82a75b3ea8,1P,Others,OTHER,Others,FC,80
423420,Joy Carpets & Co. Inc.-La Grange-GA-1,1P,Others,OTHER,Others,FC,1
52725429,Goodyear Tire And Rubber Co - Nashville TN,1P,Others,OTHER,Others,FC,1175
3477333,Cocam International Enterprises Ltd.-Cranbury-NJ-33,1P,Others,OTHER,Others,FC,379
7739308,Hongge LLC-Dayton-NJ-8,1P,Others,OTHER,Others,FC,354
40823702,PRESSMAN TOY CORPORATION-Fife-WA-2,1P,Others,OTHER,Others,FC,338
7082717,SIMONFURNITURE INTERNATIONAL I-Anaheim-CA-5fc4531e-a5eb-453d-9a21-9ec42d54ba14,1P,Others,OTHER,Others,FC,85
10108339,Gewnee LLC-Houston-TX-c81c04b0-7bed-4cb4-9077-18b173fc18c8,1P,Others,OTHER,Others,FC,16
118978,null-Scranton-PA-81485f90-6df4-4f4d-9bcb-73122cd1c9d6,1P,Others,OTHER,Others,FC,1
25340402,Iris Usa Inc - Surprise AZ,1P,Others,OTHER,Others,FC,5235
47482206,ON DEMAND TIRES LLC-Troy-AL-e0f35c0a-9d39-40b3-b22a-23847b82e305,1P,Others,OTHER,Others,FC,226
870881,Fitec International - Memphis TN,1P,Others,OTHER,Others,FC,18
55693606,Meyer Distributing Inc - Arlington DX-053,1P,Others,OTHER,Others,FC,310
7739348,HONGGE LLC-PARLIN-NJ-88f4ea4b-fc7f-49b4-bc32-80b65f28d471,1P,Others,OTHER,Others,FC,4
1762106,"SOLUTIONS 2 GO, LLC-Tolleson-AZ-5",1P,Others,OTHER,Others,DFS,2
83559251,Carrolls LLC - Mabelvale AR,1P,Others,OTHER,Others,FC,232
8813004,XL PARTS LLC-INDIANAPOLIS-IN-4,1P,Others,OTHER,Others,FC,2795
55693619,MEYER DISTRIBUTING INC-Hermiston-OR-19,1P,Others,OTHER,Others,FC,76
53895204,Warehouse Of Tiffany - Commerce CA,1P,Others,OTHER,Others,FC,44
10108352,Gewnee LLC-Bloomingdale-GA-0b6e7738-9b21-4435-8d32-b049ff1bc112,1P,Others,OTHER,Others,FC,4
4053802,mimish Inc-Gouldsboro-PA-2,1P,Others,OTHER,Others,FC,8
3946,ATL3n Pendergrass GA FC 4013,1P,Others,OTHER,Others,FC,169150
8245706,"Sophio, LLC-Jacksonville-FL-6",1P,Others,OTHER,Others,FC,2040
1936404,"BONNIE PLANTS, Inc.-Marysville-OH-4",1P,Others,OTHER,Others,FC,4136
4225,PHL4n Shippensburg PA 4300,WFS,Others,OTHER,IP,FC,852
6284,MCO1s Davenport FC 7853,1P,Sort,OTHER,Others,DFS,332
1522912,Haute Sweets Patisserie,1P,Others,OTHER,Others,FC,2
62832678,DELTICOM NORTH AMERICA INC-SPOKANE VALLEY-WA-78,1P,Others,OTHER,Others,FC,97
414156,Spirit Manufacturing Co - Jonesboro AR,1P,Others,OTHER,Others,FC,44
83559253,Carrolls LLC - Baton Rouge LA,1P,Others,OTHER,Others,FC,210
8830792,"Sweetnight Home Co., Ltd-Columbus-NJ-730f611b-366d-4be4-a8b5-6e1eca0e397e",1P,Others,OTHER,Others,FC,5870
1525441,CAVE SPRINGS PACKAGE - Douglasville,1P,Others,OTHER,Others,FC,9
11116015,Qualdepot-Carteret-NJ-b3492fad-fa76-4620-b57f-742ff01607e2,1P,Others,OTHER,Others,FC,93
1525205,20511 Hayden Rd - Scottsdale,1P,Others,OTHER,Others,FC,2
14309406,IMPRESO INC-Shippensburg-PA-1,1P,Others,OTHER,Others,FC,7
47482200,ON DEMAND TIRES LLC-Laurel-MS-1999af7a-1aeb-4c96-b369-d50cfefdeb63,1P,Others,OTHER,Others,FC,922
735105,Interactive Communications Int - Rogers MN,1P,Others,OTHER,Others,FC,81264
